"","Date","Time","Size","Price","Local_Amount","Currency","Name","Brand","Year","Month","Day","Number_Price"
"213",2018-12-15,"17:15:02+00:00","13",365,365,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",365
"214",2018-12-15,"17:12:05+00:00","10",376,376,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",376
"215",2018-12-15,"16:58:06+00:00","10",375,375,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",375
"216",2018-12-15,"16:57:48+00:00","5",419,419,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",419
"217",2018-12-15,"16:55:52+00:00","11",367,367,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",367
"218",2018-12-15,"16:55:35+00:00","11",375,375,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",375
"219",2018-12-15,"16:55:16+00:00","11",369,369,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",369
"220",2018-12-15,"16:54:05+00:00","9.5",383,383,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",383
"221",2018-12-15,"16:46:07+00:00","9",389.0457,390,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",389.0457
"222",2018-12-15,"16:45:46+00:00","9.5",389.0457,390,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",389.0457
"223",2018-12-15,"16:44:46+00:00","13",370,370,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",370
"224",2018-12-15,"16:39:18+00:00","5.5",439,439,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",439
"225",2018-12-15,"16:37:09+00:00","6",440,440,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",440
"226",2018-12-15,"16:33:49+00:00","5.5",437,437,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",437
"227",2018-12-15,"16:33:16+00:00","6",439,439,"USD","Yeezy Wave Runner 700","Adidas","2018","12","15",439
